# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	736758	738023	-						30908430	PCOAH_00017040	1266		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	736758	738023	-	XM_020058513.1		XP_019914228.1	Uncharacterized protein		30908430	PCOAH_00017040	1266	1266	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	736758	738023	-	XP_019914228.1		XM_020058513.1	Uncharacterized protein		30908430	PCOAH_00017040	1266	421	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	738706	739707	+						30908431	PCOAH_00017050	1002		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	738706	739707	+	XM_020058514.1		XP_019913946.1	NifU-like protein		30908431	PCOAH_00017050	786	786	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	738706	739707	+	XP_019913946.1		XM_020058514.1	NifU-like protein		30908431	PCOAH_00017050	786	261	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	739931	741614	-						30908432	PCOAH_00017060	1684		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	739931	741614	-	XM_020058515.1		XP_019914058.1	Uncharacterized protein		30908432	PCOAH_00017060	1542	1542	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	739931	741614	-	XP_019914058.1		XM_020058515.1	Uncharacterized protein		30908432	PCOAH_00017060	1542	513	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	742888	750023	+						30908433	PCOAH_00017070	7136		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	742888	750023	+	XM_020058516.1		XP_019914167.1	Uncharacterized protein		30908433	PCOAH_00017070	6438	6438	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	742888	750023	+	XP_019914167.1		XM_020058516.1	Uncharacterized protein		30908433	PCOAH_00017070	6438	2145	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	749969	751335	-						30908434	PCOAH_00017080	1367		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	749969	751335	-	XM_020058517.1		XP_019914270.1	Uncharacterized protein		30908434	PCOAH_00017080	837	837	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	749969	751335	-	XP_019914270.1		XM_020058517.1	Uncharacterized protein		30908434	PCOAH_00017080	837	278	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	752727	754371	+						30908435	PCOAH_00017090	1645		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	752727	754371	+	XM_020058518.1		XP_019913991.1	Ubiquitin conjugating enzyme E2		30908435	PCOAH_00017090	913	913	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	752933	754156	+	XP_019913991.1		XM_020058518.1	Ubiquitin conjugating enzyme E2		30908435	PCOAH_00017090	492	163	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	754435	755989	-						30908436	PCOAH_00017100	1555		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	754435	755989	-	XM_020058519.1		XP_019914062.1	Rna-binding protein		30908436	PCOAH_00017100	1437	1437	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	754435	755989	-	XP_019914062.1		XM_020058519.1	Rna-binding protein		30908436	PCOAH_00017100	1437	478	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	757631	759163	+						30908437	PCOAH_00017110	1533		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	757631	759163	+	XM_020058520.1		XP_019913949.1	Inosine-5'-monophosphate dehydrogenase		30908437	PCOAH_00017110	1533	1533	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	757631	759163	+	XP_019913949.1		XM_020058520.1	Inosine-5'-monophosphate dehydrogenase		30908437	PCOAH_00017110	1533	510	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	760678	762252	-						30908438	PCOAH_00017120	1575		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	760678	762252	-	XM_020058521.1		XP_019914232.1	Uncharacterized protein		30908438	PCOAH_00017120	1575	1575	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	760678	762252	-	XP_019914232.1		XM_020058521.1	Uncharacterized protein		30908438	PCOAH_00017120	1575	524	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	763680	767198	-						30908439	PCOAH_00017130	3519		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	763680	767198	-	XM_020058522.1		XP_019914127.1	Uncharacterized protein		30908439	PCOAH_00017130	3519	3519	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	763680	767198	-	XP_019914127.1		XM_020058522.1	Uncharacterized protein		30908439	PCOAH_00017130	3519	1172	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	768039	769110	-						30908440	PCOAH_00017140	1072		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	768039	769110	-	XM_020058523.1		XP_019914102.1	ADP-ribosylation factor-like protein		30908440	PCOAH_00017140	576	576	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	768039	769110	-	XP_019914102.1		XM_020058523.1	ADP-ribosylation factor-like protein		30908440	PCOAH_00017140	576	191	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	770414	775144	-						30908441	PCOAH_00017150	4731		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	770414	775144	-	XM_020058524.1		XP_019913994.1	Uncharacterized protein		30908441	PCOAH_00017150	4731	4731	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	770414	775144	-	XP_019913994.1		XM_020058524.1	Uncharacterized protein		30908441	PCOAH_00017150	4731	1576	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	776248	777122	-						30908442	PCOAH_00017160	875		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	776248	777122	-	XM_020058525.1		XP_019914274.1	Uncharacterized protein		30908442	PCOAH_00017160	624	624	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	776248	777122	-	XP_019914274.1		XM_020058525.1	Uncharacterized protein		30908442	PCOAH_00017160	624	207	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	778377	781193	+						30908443	PCOAH_00017170	2817		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	778377	781193	+	XM_020058526.1		XP_019914170.1	Uncharacterized protein		30908443	PCOAH_00017170	2817	2817	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	778377	781193	+	XP_019914170.1		XM_020058526.1	Uncharacterized protein		30908443	PCOAH_00017170	2817	938	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	781909	783736	+						30908444	PCOAH_00017180	1828		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	781909	783736	+	XM_020058527.1		XP_019914152.1	Molecular chaperone HscB		30908444	PCOAH_00017180	717	717	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	781909	783736	+	XP_019914152.1		XM_020058527.1	Molecular chaperone HscB		30908444	PCOAH_00017180	717	238	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	784120	785748	-						30908445	PCOAH_00017190	1629		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	784120	785748	-	XM_020058528.1		XP_019914040.1	Elongation of fatty acids protein		30908445	PCOAH_00017190	1629	1629	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	784120	785748	-	XP_019914040.1		XM_020058528.1	Elongation of fatty acids protein		30908445	PCOAH_00017190	1629	542	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	788726	796205	+						30908446	PCOAH_00017200	7480		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	788726	796205	+	XM_020058529.1		XP_019913931.1	Uncharacterized protein		30908446	PCOAH_00017200	7398	7398	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	788726	796205	+	XP_019913931.1		XM_020058529.1	Uncharacterized protein		30908446	PCOAH_00017200	7398	2465	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	798179	801164	+						30908447	PCOAH_00017210	2986		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	798179	801164	+	XM_020058530.1		XP_019914044.1	Uncharacterized protein		30908447	PCOAH_00017210	2694	2694	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	798179	801164	+	XP_019914044.1		XM_020058530.1	Uncharacterized protein		30908447	PCOAH_00017210	2694	897	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	801755	802483	-						30908448	PCOAH_00017220	729		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	801755	802483	-	XM_020058531.1		XP_019914105.1	Uncharacterized protein		30908448	PCOAH_00017220	729	729	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	801755	802483	-	XP_019914105.1		XM_020058531.1	Uncharacterized protein		30908448	PCOAH_00017220	729	242	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	803155	804678	-						30908449	PCOAH_00017230	1524		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	803155	804678	-	XM_020058532.1		XP_019914211.1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit		30908449	PCOAH_00017230	1524	1524	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	803155	804678	-	XP_019914211.1		XM_020058532.1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit		30908449	PCOAH_00017230	1524	507	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	805699	807099	-						30908450	PCOAH_00017240	1401		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	805699	807099	-	XM_020058533.1		XP_019914278.1	Sugar transporter		30908450	PCOAH_00017240	1401	1401	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	805699	807099	-	XP_019914278.1		XM_020058533.1	Sugar transporter		30908450	PCOAH_00017240	1401	466	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	807900	809762	-						30908451	PCOAH_00017250	1863		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	807900	809762	-	XM_020058534.1		XP_019913998.1	Uncharacterized protein		30908451	PCOAH_00017250	1569	1569	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	807900	809762	-	XP_019913998.1		XM_020058534.1	Uncharacterized protein		30908451	PCOAH_00017250	1569	522	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	811312	812153	-						30908452	PCOAH_00017260	842		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	811312	812153	-	XM_020058535.1		XP_019914065.1	PDI-like protein		30908452	PCOAH_00017260	627	627	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	811312	812153	-	XP_019914065.1		XM_020058535.1	PDI-like protein		30908452	PCOAH_00017260	627	208	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	815188	816129	+						30908453	PCOAH_00017270	942		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	815188	816129	+	XM_020058536.1		XP_019914175.1	Uncharacterized protein		30908453	PCOAH_00017270	834	834	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	815188	816129	+	XP_019914175.1		XM_020058536.1	Uncharacterized protein		30908453	PCOAH_00017270	834	277	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	817228	819490	-						30908454	PCOAH_00017280	2263		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	817228	819490	-	XM_020058537.1		XP_019914026.1	DNAJ-like molecular chaperone protein		30908454	PCOAH_00017280	1500	1500	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	817228	819127	-	XP_019914026.1		XM_020058537.1	DNAJ-like molecular chaperone protein		30908454	PCOAH_00017280	1137	378	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	823602	825191	+						30908455	PCOAH_00017290	1590		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	823602	825191	+	XM_020058538.1		XP_019914137.1	Aspartic acid-rich protein		30908455	PCOAH_00017290	1123	1123	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	823864	825191	+	XP_019914137.1		XM_020058538.1	Aspartic acid-rich protein		30908455	PCOAH_00017290	861	286	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	825575	828553	-						30908456	PCOAH_00017300	2979		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	825575	828553	-	XM_020058539.1		XP_019914198.1	Gamma-glutamylcysteine synthetase		30908456	PCOAH_00017300	2979	2979	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	825575	828553	-	XP_019914198.1		XM_020058539.1	Gamma-glutamylcysteine synthetase		30908456	PCOAH_00017300	2979	992	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	832467	833993	+						30908457	PCOAH_00017310	1527		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	832467	833993	+	XM_020058540.1		XP_019914091.1	Dihydrouridine synthase		30908457	PCOAH_00017310	1527	1527	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	832467	833993	+	XP_019914091.1		XM_020058540.1	Dihydrouridine synthase		30908457	PCOAH_00017310	1527	508	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	834357	836508	-						30908458	PCOAH_00017320	2152		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	834357	836508	-	XM_020058541.1		XP_019914029.1	Uncharacterized protein		30908458	PCOAH_00017320	1713	1713	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	834357	836508	-	XP_019914029.1		XM_020058541.1	Uncharacterized protein		30908458	PCOAH_00017320	1713	570	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	838459	840396	-						30908459	PCOAH_00017330	1938		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	838459	840396	-	XM_020058542.1		XP_019913917.1	DNA helicase		30908459	PCOAH_00017330	1938	1938	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	838459	840396	-	XP_019913917.1		XM_020058542.1	DNA helicase		30908459	PCOAH_00017330	1938	645	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	845968	851491	-						30908460	PCOAH_00017340	5524		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	845968	851491	-	XM_020058543.1		XP_019914244.1	Uncharacterized protein		30908460	PCOAH_00017340	4926	4926	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	845968	851491	-	XP_019914244.1		XM_020058543.1	Uncharacterized protein		30908460	PCOAH_00017340	4926	1641	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	853440	854570	+						30908461	PCOAH_00017350	1131		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	853440	854570	+	XM_020058544.1		XP_019914139.1	Uncharacterized protein		30908461	PCOAH_00017350	963	963	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	853440	854570	+	XP_019914139.1		XM_020058544.1	Uncharacterized protein		30908461	PCOAH_00017350	963	320	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	855709	857891	+						30908462	PCOAH_00017360	2183		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	855709	857891	+	XM_020058545.1		XP_019914075.1	Large ribosomal subunit protein l3		30908462	PCOAH_00017360	1040	1040	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	855801	857891	+	XP_019914075.1		XM_020058545.1	Large ribosomal subunit protein l3		30908462	PCOAH_00017360	948	315	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	858528	859910	-						30908463	PCOAH_00017370	1383		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	858528	859910	-	XM_020058546.1		XP_019913965.1	Cytochrome b5-like Heme/Steroid binding domain containing protein		30908463	PCOAH_00017370	486	486	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	858528	859910	-	XP_019913965.1		XM_020058546.1	Cytochrome b5-like Heme/Steroid binding domain containing protein		30908463	PCOAH_00017370	486	161	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	863762	864949	+						30908464	PCOAH_00017380	1188		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	863762	864949	+	XM_020058547.1		XP_019914110.1	Acid phosphatase		30908464	PCOAH_00017380	1188	1188	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	863762	864949	+	XP_019914110.1		XM_020058547.1	Acid phosphatase		30908464	PCOAH_00017380	1188	395	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	866801	869338	-						30908465	PCOAH_00017390	2538		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	866801	869338	-	XM_020058548.1		XP_019914000.1	Glucose-regulated protein		30908465	PCOAH_00017390	2130	2130	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	866801	869167	-	XP_019914000.1		XM_020058548.1	Glucose-regulated protein		30908465	PCOAH_00017390	1959	652	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	871728	873029	-						30908466	PCOAH_00017400	1302		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	871728	873029	-	XM_020058549.1		XP_019914077.1	Uncharacterized protein		30908466	PCOAH_00017400	1302	1302	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	871728	873029	-	XP_019914077.1		XM_020058549.1	Uncharacterized protein		30908466	PCOAH_00017400	1302	433	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	873603	874664	-						30908467	PCOAH_00017410	1062		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	873603	874664	-	XM_020058550.1		XP_019914186.1	ATP binding protein		30908467	PCOAH_00017410	1062	1062	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	7	NC_033562.1	873603	874664	-	XP_019914186.1		XM_020058550.1	ATP binding protein		30908467	PCOAH_00017410	1062	353	
