# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	198023	201422	+						24265807	AK88_00493	3400		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	198023	201422	+	XM_012478144.1		XP_012333567.1	uncharacterized protein		24265807	AK88_00493	2082	2082	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	198023	201422	+	XP_012333567.1		XM_012478144.1	uncharacterized protein		24265807	AK88_00493	2082	693	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	201976	202564	+						24265808	AK88_00494	589		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	201976	202564	+	XM_012478145.1		XP_012333568.1	uncharacterized protein		24265808	AK88_00494	288	288	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	201976	202564	+	XP_012333568.1		XM_012478145.1	uncharacterized protein		24265808	AK88_00494	288	95	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	203063	203548	+						24265809	AK88_00495	486		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	203063	203548	+	XM_012478146.1		XP_012333569.1	uncharacterized protein		24265809	AK88_00495	486	486	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	203063	203548	+	XP_012333569.1		XM_012478146.1	uncharacterized protein		24265809	AK88_00495	486	161	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	204308	205489	+						24265810	AK88_00496	1182		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	204308	205489	+	XM_012478147.1		XP_012333570.1	uncharacterized protein		24265810	AK88_00496	1182	1182	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	204308	205489	+	XP_012333570.1		XM_012478147.1	uncharacterized protein		24265810	AK88_00496	1182	393	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	206171	209656	-						24265811	AK88_00497	3486		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	206171	209656	-	XM_012478148.1		XP_012333571.1	uncharacterized protein		24265811	AK88_00497	2409	2409	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	206171	209656	-	XP_012333571.1		XM_012478148.1	uncharacterized protein		24265811	AK88_00497	2409	802	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	210460	212134	+						24265812	AK88_00498	1675		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	210460	212134	+	XM_012478149.1		XP_012333572.1	uncharacterized protein		24265812	AK88_00498	867	867	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	210460	212134	+	XP_012333572.1		XM_012478149.1	uncharacterized protein		24265812	AK88_00498	867	288	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	212704	216185	+						24265813	AK88_00499	3482		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	212704	216185	+	XM_012478150.1		XP_012333573.1	uncharacterized protein		24265813	AK88_00499	2595	2595	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	212704	216185	+	XP_012333573.1		XM_012478150.1	uncharacterized protein		24265813	AK88_00499	2595	864	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	217333	219870	-						24265814	AK88_00500	2538		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	217333	219870	-	XM_012478151.1		XP_012333574.1	uncharacterized protein		24265814	AK88_00500	2538	2538	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	217333	219870	-	XP_012333574.1		XM_012478151.1	uncharacterized protein		24265814	AK88_00500	2538	845	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	221573	222467	+						24265815	AK88_00501	895		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	221573	222467	+	XM_012478152.1		XP_012333575.1	uncharacterized protein		24265815	AK88_00501	501	501	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	221573	222467	+	XP_012333575.1		XM_012478152.1	uncharacterized protein		24265815	AK88_00501	501	166	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	223956	225454	+						24265816	AK88_00502	1499		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	223956	225454	+	XM_012478153.1		XP_012333576.1	uncharacterized protein		24265816	AK88_00502	1305	1305	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	223956	225454	+	XP_012333576.1		XM_012478153.1	uncharacterized protein		24265816	AK88_00502	1305	434	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	225986	227107	+						24265817	AK88_00503	1122		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	225986	227107	+	XM_012478154.1		XP_012333577.1	uncharacterized protein		24265817	AK88_00503	774	774	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	225986	227107	+	XP_012333577.1		XM_012478154.1	uncharacterized protein		24265817	AK88_00503	774	257	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	227786	230746	-						24265818	AK88_00504	2961		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	227786	230746	-	XM_012478155.1		XP_012333578.1	uncharacterized protein		24265818	AK88_00504	2781	2781	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	227786	230746	-	XP_012333578.1		XM_012478155.1	uncharacterized protein		24265818	AK88_00504	2781	926	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	246372	248437	+						24265819	AK88_00505	2066		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	246372	248437	+	XM_012478156.1		XP_012333579.1	pantothenate kinase		24265819	AK88_00505	1656	1656	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	246372	248437	+	XP_012333579.1		XM_012478156.1	pantothenate kinase		24265819	AK88_00505	1656	551	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	248780	251764	+						24265820	AK88_00506	2985		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	248780	251764	+	XM_012478157.1		XP_012333580.1	uncharacterized protein		24265820	AK88_00506	2985	2985	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	248780	251764	+	XP_012333580.1		XM_012478157.1	uncharacterized protein		24265820	AK88_00506	2985	994	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	252068	254641	-						24265821	AK88_00507	2574		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	252068	254641	-	XM_012478158.1		XP_012333581.1	glycine-tRNA ligase		24265821	AK88_00507	2574	2574	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	252068	254641	-	XP_012333581.1		XM_012478158.1	glycine-tRNA ligase		24265821	AK88_00507	2574	857	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	256062	256784	-						24265822	AK88_00508	723		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	256062	256784	-	XM_012478159.1		XP_012333582.1	uncharacterized protein		24265822	AK88_00508	723	723	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	256062	256784	-	XP_012333582.1		XM_012478159.1	uncharacterized protein		24265822	AK88_00508	723	240	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	258483	261992	+						24265823	AK88_00509	3510		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	258483	261992	+	XM_012478160.1		XP_012333583.1	uncharacterized protein		24265823	AK88_00509	3510	3510	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	258483	261992	+	XP_012333583.1		XM_012478160.1	uncharacterized protein		24265823	AK88_00509	3510	1169	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	264309	268910	+						24265824	AK88_00510	4602		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	264309	268910	+	XM_012478161.1		XP_012333584.1	uncharacterized protein		24265824	AK88_00510	4602	4602	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	264309	268910	+	XP_012333584.1		XM_012478161.1	uncharacterized protein		24265824	AK88_00510	4602	1533	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	271497	273143	+						24265825	AK88_00511	1647		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	271497	273143	+	XM_012478162.1		XP_012333585.1	uncharacterized protein		24265825	AK88_00511	1395	1395	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	271497	273143	+	XP_012333585.1		XM_012478162.1	uncharacterized protein		24265825	AK88_00511	1395	464	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	274345	276132	+						24265826	AK88_00512	1788		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	274345	276132	+	XM_012478163.1		XP_012333586.1	uncharacterized protein		24265826	AK88_00512	1788	1788	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	274345	276132	+	XP_012333586.1		XM_012478163.1	uncharacterized protein		24265826	AK88_00512	1788	595	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	277383	279296	+						24265827	AK88_00513	1914		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	277383	279296	+	XM_012478164.1		XP_012333587.1	glutathione reductase		24265827	AK88_00513	1650	1650	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	277383	279296	+	XP_012333587.1		XM_012478164.1	glutathione reductase		24265827	AK88_00513	1650	549	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	279949	281406	-						24265828	AK88_00514	1458		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	279949	281406	-	XM_012478165.1		XP_012333588.1	uncharacterized protein		24265828	AK88_00514	1458	1458	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	279949	281406	-	XP_012333588.1		XM_012478165.1	uncharacterized protein		24265828	AK88_00514	1458	485	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	284585	287196	+						24265829	AK88_00515	2612		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	284585	287196	+	XM_012478166.1		XP_012333589.1	uncharacterized protein		24265829	AK88_00515	1332	1332	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	284585	287196	+	XP_012333589.1		XM_012478166.1	uncharacterized protein		24265829	AK88_00515	1332	443	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	288139	288780	+						24265830	AK88_00516	642		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	288139	288780	+	XM_012478167.1		XP_012333590.1	uncharacterized protein		24265830	AK88_00516	642	642	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	288139	288780	+	XP_012333590.1		XM_012478167.1	uncharacterized protein		24265830	AK88_00516	642	213	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	291804	297941	+						24265831	AK88_00517	6138		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	291804	297941	+	XM_012478168.1		XP_012333591.1	uncharacterized protein		24265831	AK88_00517	5823	5823	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	291804	297941	+	XP_012333591.1		XM_012478168.1	uncharacterized protein		24265831	AK88_00517	5823	1940	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	299240	300011	-						24265832	AK88_00518	772		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	299240	300011	-	XM_012478169.1		XP_012333592.1	glutathione S-transferase		24265832	AK88_00518	618	618	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	299240	300011	-	XP_012333592.1		XM_012478169.1	glutathione S-transferase		24265832	AK88_00518	618	205	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	302480	304874	+						24265833	AK88_00519	2395		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	302480	304874	+	XM_012478170.1		XP_012333593.1	uncharacterized protein		24265833	AK88_00519	2034	2034	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	302480	304874	+	XP_012333593.1		XM_012478170.1	uncharacterized protein		24265833	AK88_00519	2034	677	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	306059	308950	-						24265834	AK88_00520	2892		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	306059	308950	-	XM_012478171.1		XP_012333594.1	uncharacterized protein		24265834	AK88_00520	2892	2892	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	306059	308950	-	XP_012333594.1		XM_012478171.1	uncharacterized protein		24265834	AK88_00520	2892	963	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	312843	313814	+						24265835	AK88_00521	972		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	312843	313814	+	XM_012478172.1		XP_012333595.1	uncharacterized protein		24265835	AK88_00521	972	972	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	312843	313814	+	XP_012333595.1		XM_012478172.1	uncharacterized protein		24265835	AK88_00521	972	323	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	313859	316216	+						24265836	AK88_00522	2358		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	313859	316216	+	XM_012478173.1		XP_012333596.1	uncharacterized protein		24265836	AK88_00522	2358	2358	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	313859	316216	+	XP_012333596.1		XM_012478173.1	uncharacterized protein		24265836	AK88_00522	2358	785	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	317485	320262	+						24265837	AK88_00523	2778		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	317485	320262	+	XM_012478174.1		XP_012333597.1	uncharacterized protein		24265837	AK88_00523	2616	2616	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	317485	320262	+	XP_012333597.1		XM_012478174.1	uncharacterized protein		24265837	AK88_00523	2616	871	
gene	rRNA	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	322956	323069	-						24265838	AK88_00524	114		
rRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	322956	323069	-	XR_001111604.1			5S ribosomal RNA		24265838	AK88_00524	114	114	
gene	rRNA	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	324141	324254	-						24265839	AK88_00525	114		
rRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	324141	324254	-	XR_001111605.1			5S ribosomal RNA		24265839	AK88_00525	114	114	
gene	tRNA	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	325642	325713	-						24265840	AK88_00526	72		
tRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	325642	325713	-				tRNA-Pro		24265840	AK88_00526	72		
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	326846	327256	-						24265841	AK88_00527	411		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	326846	327256	-	XM_012478175.1		XP_012333598.1	uncharacterized protein		24265841	AK88_00527	411	411	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	326846	327256	-	XP_012333598.1		XM_012478175.1	uncharacterized protein		24265841	AK88_00527	411	136	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	327713	328674	-						24265842	AK88_00528	962		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	327713	328674	-	XM_012478176.1		XP_012333599.1	uncharacterized protein		24265842	AK88_00528	501	501	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	327713	328674	-	XP_012333599.1		XM_012478176.1	uncharacterized protein		24265842	AK88_00528	501	166	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	330953	341323	+						24265843	AK88_00529	10371		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	330953	341323	+	XM_012478177.1		XP_012333600.1	uncharacterized protein		24265843	AK88_00529	10371	10371	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	330953	341323	+	XP_012333600.1		XM_012478177.1	uncharacterized protein		24265843	AK88_00529	10371	3456	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192584.1	342945	344914	+						24265844	AK88_00530	1970		partial
