# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1355566	1356627	-	XP_008814970.1		XM_008816748.1	hypothetical protein		20036414	C922_01140	300	99	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1359071	1361323	-						20036415	C922_01141	2253		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1359071	1361323	-	XM_008816749.1		XP_008814971.1	hypothetical protein		20036415	C922_01141	2253	2253	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1359071	1361323	-	XP_008814971.1		XM_008816749.1	hypothetical protein		20036415	C922_01141	2253	750	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1362763	1364367	-						20036416	C922_01142	1605		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1362763	1364367	-	XM_008816750.1		XP_008814972.1	hypothetical protein		20036416	C922_01142	1605	1605	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1362763	1364367	-	XP_008814972.1		XM_008816750.1	hypothetical protein		20036416	C922_01142	1605	534	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1365160	1366723	+						20036417	C922_01143	1564		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1365160	1366723	+	XM_008816751.1		XP_008814973.1	aminomethyltransferase		20036417	C922_01143	1203	1203	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1365160	1366723	+	XP_008814973.1		XM_008816751.1	aminomethyltransferase		20036417	C922_01143	1203	400	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1367744	1370141	+						20036418	C922_01144	2398		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1367744	1370141	+	XM_008816752.1		XP_008814974.1	hypothetical protein		20036418	C922_01144	1473	1473	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1367744	1370141	+	XP_008814974.1		XM_008816752.1	hypothetical protein		20036418	C922_01144	1473	490	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1370970	1372577	-						20036419	C922_01145	1608		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1370970	1372577	-	XM_008816753.1		XP_008814975.1	hypothetical protein		20036419	C922_01145	1278	1278	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1370970	1372577	-	XP_008814975.1		XM_008816753.1	hypothetical protein		20036419	C922_01145	1278	425	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1375665	1377214	+						20036420	C922_01146	1550		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1375665	1377214	+	XM_008816754.1		XP_008814976.1	hypothetical protein		20036420	C922_01146	1128	1128	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1375665	1377214	+	XP_008814976.1		XM_008816754.1	hypothetical protein		20036420	C922_01146	1128	375	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1378738	1379540	-						20036421	C922_01147	803		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1378738	1379540	-	XM_008816755.1		XP_008814977.1	ubiquitin-60S ribosomal protein L40		20036421	C922_01147	384	384	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1378738	1379540	-	XP_008814977.1		XM_008816755.1	ubiquitin-60S ribosomal protein L40		20036421	C922_01147	384	127	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1381387	1381608	+						20036422	C922_01148	222		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1381387	1381608	+	XM_008816756.1		XP_008814978.1	hypothetical protein		20036422	C922_01148	222	222	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481837.1	1381387	1381608	+	XP_008814978.1		XM_008816756.1	hypothetical protein		20036422	C922_01148	222	74	partial
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	331	1758	+						20036423	C922_01149	1428		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	331	1758	+	XM_008816757.1		XP_008814979.1	hypothetical protein		20036423	C922_01149	1428	1428	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	331	1758	+	XP_008814979.1		XM_008816757.1	hypothetical protein		20036423	C922_01149	1428	475	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	5179	6335	+						20036424	C922_01150	1157		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	5179	6335	+	XM_008816758.1		XP_008814980.1	hypothetical protein		20036424	C922_01150	948	948	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	5179	6335	+	XP_008814980.1		XM_008816758.1	hypothetical protein		20036424	C922_01150	948	315	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	8064	8276	-						20036425	C922_01151	213		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	8064	8276	-	XM_008816759.1		XP_008814981.1	hypothetical protein		20036425	C922_01151	213	213	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	8064	8276	-	XP_008814981.1		XM_008816759.1	hypothetical protein		20036425	C922_01151	213	70	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	14087	14848	+						20036426	C922_01152	762		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	14087	14848	+	XM_008816760.1		XP_008814982.1	hypothetical protein		20036426	C922_01152	762	762	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	14087	14848	+	XP_008814982.1		XM_008816760.1	hypothetical protein		20036426	C922_01152	762	253	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	18927	19130	+						20036427	C922_01153	204		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	18927	19130	+	XM_008816761.1		XP_008814983.1	hypothetical protein		20036427	C922_01153	204	204	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	18927	19130	+	XP_008814983.1		XM_008816761.1	hypothetical protein		20036427	C922_01153	204	67	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	21196	22398	-						20036428	C922_01154	1203		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	21196	22398	-	XM_008816762.1		XP_008814984.1	hypothetical protein		20036428	C922_01154	1203	1203	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	21196	22398	-	XP_008814984.1		XM_008816762.1	hypothetical protein		20036428	C922_01154	1203	400	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	24558	26876	-						20036429	C922_01155	2319		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	24558	26876	-	XM_008816763.1		XP_008814985.1	hypothetical protein		20036429	C922_01155	2319	2319	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	24558	26876	-	XP_008814985.1		XM_008816763.1	hypothetical protein		20036429	C922_01155	2319	772	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	29684	32551	+						20036430	C922_01156	2868		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	29684	32551	+	XM_008816764.1		XP_008814986.1	chromatin assembly factor 1 subunit B		20036430	C922_01156	2868	2868	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	29684	32551	+	XP_008814986.1		XM_008816764.1	chromatin assembly factor 1 subunit B		20036430	C922_01156	2868	955	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	32942	34361	-						20036431	C922_01157	1420		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	32942	34361	-	XM_008816765.1		XP_008814987.1	hypothetical protein		20036431	C922_01157	1146	1146	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	32942	34361	-	XP_008814987.1		XM_008816765.1	hypothetical protein		20036431	C922_01157	1146	381	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	35224	39188	+						20036432	C922_01158	3965		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	35224	39188	+	XM_008816766.1		XP_008814988.1	hypothetical protein		20036432	C922_01158	3378	3378	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	35224	39188	+	XP_008814988.1		XM_008816766.1	hypothetical protein		20036432	C922_01158	3378	1125	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	40054	40947	-						20036433	C922_01159	894		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	40054	40947	-	XM_008816767.1		XP_008814989.1	hypothetical protein		20036433	C922_01159	894	894	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	40054	40947	-	XP_008814989.1		XM_008816767.1	hypothetical protein		20036433	C922_01159	894	297	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	42603	44239	+						20036434	C922_01160	1637		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	42603	44239	+	XM_008816768.1		XP_008814990.1	hypothetical protein		20036434	C922_01160	1317	1317	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	42603	44239	+	XP_008814990.1		XM_008816768.1	hypothetical protein		20036434	C922_01160	1317	438	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	45741	46808	-						20036435	C922_01161	1068		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	45741	46808	-	XM_008816769.1		XP_008814991.1	hypothetical protein		20036435	C922_01161	1068	1068	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	45741	46808	-	XP_008814991.1		XM_008816769.1	hypothetical protein		20036435	C922_01161	1068	355	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	49550	51013	-						20036436	C922_01162	1464		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	49550	51013	-	XM_008816770.1		XP_008814992.1	hypothetical protein		20036436	C922_01162	1464	1464	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	49550	51013	-	XP_008814992.1		XM_008816770.1	hypothetical protein		20036436	C922_01162	1464	487	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	53990	55495	+						20036437	C922_01163	1506		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	53990	55495	+	XM_008816771.1		XP_008814993.1	hypothetical protein		20036437	C922_01163	1506	1506	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	53990	55495	+	XP_008814993.1		XM_008816771.1	hypothetical protein		20036437	C922_01163	1506	501	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	55814	59433	-						20036438	C922_01164	3620		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	55814	59433	-	XM_008816772.1		XP_008814994.1	hypothetical protein		20036438	C922_01164	2538	2538	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	55814	59433	-	XP_008814994.1		XM_008816772.1	hypothetical protein		20036438	C922_01164	2538	845	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	60205	61433	-						20036439	C922_01165	1229		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	60205	61433	-	XM_008816773.1		XP_008814995.1	hypothetical protein		20036439	C922_01165	1074	1074	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	60205	61433	-	XP_008814995.1		XM_008816773.1	hypothetical protein		20036439	C922_01165	1074	357	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	62482	63000	+						20036440	C922_01166	519		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	62482	63000	+	XM_008816774.1		XP_008814996.1	hypothetical protein		20036440	C922_01166	519	519	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	62482	63000	+	XP_008814996.1		XM_008816774.1	hypothetical protein		20036440	C922_01166	519	172	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	63593	64195	-						20036441	C922_01167	603		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	63593	64195	-	XM_008816775.1		XP_008814997.1	DNA excision repair protein ERCC-5		20036441	C922_01167	249	249	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	63593	64195	-	XP_008814997.1		XM_008816775.1	DNA excision repair protein ERCC-5		20036441	C922_01167	249	82	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	65451	66867	+						20036442	C922_01168	1417		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	65451	66867	+	XM_008816776.1		XP_008814998.1	hypothetical protein		20036442	C922_01168	777	777	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	65451	66867	+	XP_008814998.1		XM_008816776.1	hypothetical protein		20036442	C922_01168	777	258	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	67502	69025	-						20036443	C922_01169	1524		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	67502	69025	-	XM_008816777.1		XP_008814999.1	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase		20036443	C922_01169	1524	1524	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	67502	69025	-	XP_008814999.1		XM_008816777.1	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase		20036443	C922_01169	1524	507	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	71331	73916	+						20036444	C922_01170	2586		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	71331	73916	+	XM_008816778.1		XP_008815000.1	hypothetical protein		20036444	C922_01170	2586	2586	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	71331	73916	+	XP_008815000.1		XM_008816778.1	hypothetical protein		20036444	C922_01170	2586	861	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	77226	79322	+						20036445	C922_01171	2097		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	77226	79322	+	XM_008816779.1		XP_008815001.1	hypothetical protein		20036445	C922_01171	2097	2097	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	77226	79322	+	XP_008815001.1		XM_008816779.1	hypothetical protein		20036445	C922_01171	2097	698	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	80930	81876	+						20036446	C922_01172	947		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	80930	81876	+	XM_008816780.1		XP_008815002.1	hypothetical protein		20036446	C922_01172	573	573	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	80930	81876	+	XP_008815002.1		XM_008816780.1	hypothetical protein		20036446	C922_01172	573	190	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	82911	83432	+						20036447	C922_01173	522		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	82911	83432	+	XM_008816781.1		XP_008815003.1	hypothetical protein		20036447	C922_01173	522	522	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	82911	83432	+	XP_008815003.1		XM_008816781.1	hypothetical protein		20036447	C922_01173	522	173	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	85855	86772	+						20036448	C922_01174	918		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	85855	86772	+	XM_008816782.1		XP_008815004.1	hypothetical protein		20036448	C922_01174	918	918	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	85855	86772	+	XP_008815004.1		XM_008816782.1	hypothetical protein		20036448	C922_01174	918	305	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	88586	89313	+						20036449	C922_01175	728		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	88586	89313	+	XM_008816783.1		XP_008815005.1	hypothetical protein		20036449	C922_01175	456	456	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	88586	89313	+	XP_008815005.1		XM_008816783.1	hypothetical protein		20036449	C922_01175	456	151	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	91506	92507	-						20036450	C922_01176	1002		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	91506	92507	-	XM_008816784.1		XP_008815006.1	hypothetical protein		20036450	C922_01176	1002	1002	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481838.1	91506	92507	-	XP_008815006.1		XM_008816784.1	hypothetical protein		20036450	C922_01176	1002	333	
